,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,Hubheight
0,0,0,0,0,0,0.0,0.0,0.0,0.014545454545454545,0.02727272727272727,0.041212121212121214,0.07424242424242425,0.10909090909090909,0.15757575757575756,0.2084848484848485,0.27424242424242423,0.3418181818181818,0.43636363636363634,0.5333333333333333,0.646969696969697,0.7612121212121212,0.8654545454545455,0.943030303030303,0.9793939393939394,0.9939393939393939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6
1,0,0,0,0,0,0.0,0.0,0.0,0.00875,0.01875,0.035,0.063125,0.09375,0.1375,0.18125,0.240625,0.3,0.38625,0.4725,0.58625,0.7,0.79875,0.8975,0.95,0.96875,0.990625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110
2,0,0,0,0,0,0.0,0.0,0.012105263157894737,0.026210526315789472,0.045263157894736845,0.06452631578947368,0.09473684210526316,0.12905263157894736,0.16842105263157894,0.21368421052631578,0.27052631578947367,0.32873684210526316,0.39831578947368423,0.46778947368421053,0.5442105263157895,0.6210526315789474,0.6947368421052632,0.7683157894736842,0.8378947368421052,0.9053684210526316,0.9557894736842105,0.976,0.9905263157894737,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0.0,0.0,0.011304347826086957,0.023043478260869565,0.043478260869565216,0.07086956521739131,0.1208695652173913,0.1708695652173913,0.23347826086956522,0.2965217391304348,0.3739130434782609,0.4517391304347826,0.5365217391304348,0.6217391304347826,0.6869565217391305,0.7521739130434782,0.8195652173913044,0.8869565217391304,0.9304347826086956,0.9743478260869565,0.991304347826087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
4,0,0,0,0,0,0.0,0.0,0.009722222222222222,0.022222222222222223,0.043055555555555555,0.0661111111111111,0.09722222222222222,0.13166666666666665,0.175,0.22277777777777777,0.2827777777777778,0.3427777777777778,0.4177777777777778,0.4925,0.5766666666666667,0.6608333333333334,0.74,0.8188888888888889,0.8725,0.9261111111111111,0.9513888888888888,0.9763888888888889,0.985,0.9936111111111111,0.9961111111111111,0.9983333333333333,0.9994444444444445,0.9997222222222222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
5,0,0,0,0,0,0.0,0.0,0.021666666666666667,0.04472222222222222,0.07055555555555555,0.0975,0.13666666666666666,0.1763888888888889,0.23083333333333333,0.285,0.35694444444444445,0.4288888888888889,0.5205555555555555,0.6122222222222222,0.7111111111111111,0.8083333333333333,0.8930555555555556,0.9441666666666667,0.975,0.9908333333333333,0.9958333333333333,0.9988888888888889,0.9994444444444445,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
6,0,0,0,0,0,0.0033333333333333335,0.006333333333333333,0.023666666666666666,0.04066666666666666,0.07066666666666667,0.101,0.14266666666666666,0.18466666666666667,0.251,0.31766666666666665,0.38433333333333336,0.4583333333333333,0.5493333333333333,0.648,0.7403333333333333,0.8326666666666667,0.9056666666666666,0.9786666666666667,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
7,0,0,0,0,0,0.0,0.0,0.0,0.01217391304347826,0.02608695652173913,0.04173913043478261,0.07478260869565218,0.11014492753623188,0.1608695652173913,0.21333333333333335,0.2843478260869565,0.3553623188405797,0.4527536231884058,0.5489855072463768,0.6695652173913044,0.7881159420289855,0.8869565217391304,0.9582608695652174,0.9901449275362318,0.9976811594202899,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
8,0,0,0,0,0,0.0,0.0,0.0175,0.035,0.0585,0.0825,0.1125,0.1425,0.186,0.2295,0.29,0.3505,0.416,0.482,0.5635,0.6445,0.714,0.7835,0.839,0.894,0.9325,0.9705,0.983,0.995,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
